cluster,ace_diff,double_fault_diff,first_serve_pct_diff,first_serve_points_won_pct_diff,second_serve_points_won_pct_diff,break_points_saved_pct_diff,game_margin
0,-0.5644629728740036,2.063970029013267,0.06239953357042479,0.06473993858946472,0.16428417861443298,0.13480544161689736,5.3494054841058
1,4.836434935158749,-0.8958756148739293,-0.03320161194531108,0.162646773163054,0.05339075298629711,0.18078862026483652,5.2494926215128475
